export_params,fs,graphic,id,p,type,v
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Zorbo/Icon_Equipment_Zorbo_Glasses2,2381,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Zorbo/Icon_Equipment_Zorbo_Glasses3,2382,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Zorbo/Icon_Equipment_Zorbo_Quiver1,2383,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Zorbo/Icon_Equipment_Zorbo_Quiver2,2384,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Zorbo/Icon_Equipment_Zorbo_Quiver3,2385,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Zorbo/Icon_Equipment_Zorbo_TinkerersTools1,2386,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Zorbo/Icon_Equipment_Zorbo_TinkerersTools2,2387,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Zorbo/Icon_Equipment_Zorbo_TinkerersTools3,2388,0,1,6
{'uses': ['icons']},0,SalePacks/Icon_Chest_TrulyNeutral,2389,0,1,2
{'uses': ['icons']},0,SalePacks/TrulyNeutralWeekend_Banner,2390,0,1,2
{'uses': ['icons']},0,SalePacks/TrulyNeutralWeekend_Notification,2391,0,1,2
{'uses': ['chest']},0,SalePacks/TrulyNeutralWeekendPromoChest,2392,0,3,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Achievement_Fleetswake_1,2393,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Achievement_Fleetswake_2,2394,0,1,3
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Achievement_Fleetswake_3,2395,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Achievement_Fleetswake_4,2396,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Achievement_Fleetswake_5,2397,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_Adventure,2398,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_Banner,2399,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_Blessings,2400,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_BlessingsTab,2401,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_Currency,2402,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_DivineFavor,2403,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_MiniCurrency,2404,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_MiniFavor,2405,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_TabAdventure,2406,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_TabChampion,2407,0,1,3
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_Variant1,2408,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_Variant2,2409,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Icon_Variant3,2410,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Inventory_GoldChest,2411,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Inventory_SilverChest,2412,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_Notification,2413,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Fleetswake/Fleetswake_Quest_ChippedMoutherTeeth,2414,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Fleetswake/Fleetswake_Quest_CrocodileScales,2415,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Fleetswake/Fleetswake_Quest_SailorsCutlass,2416,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Fleetswake/Fleetswake_Quest_SeagullFeathers,2417,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Fleetswake/Fleetswake_Quest_SeaSpawnBarnacles,2418,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Fleetswake/Fleetswake_Quest_UmberleeOfferings,2419,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_RandomChest,2420,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Fleetswake_UpgradeLarge_1,2421,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Formation_ZorboHuntersPack,2422,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Specialization_ZorboAberration,2423,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Specialization_ZorboColossusSlayer,2424,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Specialization_ZorboDrow,2425,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Specialization_ZorboElemental,2426,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Specialization_ZorboFiends,2427,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Specialization_ZorboGiant,2428,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Specialization_ZorboHordeBreaker,2429,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Fleetswake/Icon_Ultimate_ZorboArcaneCharge,2430,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Fleetswake/Fleetswake_Portraits_MatronHoistsail,2431,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Fleetswake/Fleetswake_Portraits_PriestofUmberlee,2432,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Fleetswake/Fleetswake_Portraits_WaterdeepCitizen,2433,0,1,2
{'uses': ['crusader']},0,Characters/Event/Hero_Zorbo,2434,0,3,3
{'uses': ['doodad']},0,Doodads/Doodad_ClockworkSquirrel,2435,0,3,2
{'uses': ['chest']},0,Chests/FleetswakeGoldChest,2436,0,3,2
{'uses': ['chest']},0,Chests/FleetswakeSilverChest,2437,0,3,2
"{'uses': ['button'], 'export_animation': True}",0,Icons/Events/2018Fleetswake/CampaignButton_Fleetswake,2438,0,1,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Ship/ShipCaptainsCabin_Near,2439,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Ship/ShipDeck_Mid,2440,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Ship/ShipDeck_Near,2441,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Shore/RockyCliffsAscention_Near,2442,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Shore/RockyShore_Mid,2443,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Shore/RockyShore_Near,2444,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Swamp/DeeperSwampDock_Mid,2445,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Temple/TempleInteriorUmberlee_Near,2446,0,6,3
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantCrabSpiked,2447,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Seagull_1,2448,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Seagull_2,2449,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Seagull_3,2450,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_DrowLibraryOverseer,2451,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_SeaSpawnLookout,2452,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_SeaSpawnSpiked,2453,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_SeaSpawn_1,2454,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_SeaSpawn_2,2455,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_SeaSpawn_3,2456,0,3,2
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_AdolescentKraken,2457,0,3,3
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_AdolescentKrakenBody,2458,0,3,3
{'uses': ['projectile']},0,Projectiles/Projectile_BullySpear,2459,0,1,3
{'uses': ['projectile']},0,Projectiles/Projectile_SpiderWeb,2460,0,1,2
{'uses': ['effect']},0,Effects/Effect_WebCocoon,2461,0,1,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Shore/RockyCliffside_Near,2462,0,6,2
"{'uses': ['projectile'], 'export_animation': True}",0,Effects/HugeQueenSpiderWeb_WebSpit,2463,0,1,2
"{'uses': ['effect'], 'export_animation': True}",0,Effects/HugeQueenSpiderWeb_Web,2464,0,1,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_HugeQueenSpiderMid,2465,0,3,3
{'uses': ['familiar']},0,Familiars/Familiar_Gazer,2466,0,3,7
{'uses': ['effect']},0,Effects/Effect_HeavySupplies,2467,0,1,2
{'uses': ['effect']},0,Effects/Effect_Wetfeet,2468,0,1,2
{'uses': ['familiar']},0,Familiars/Familiar_Chwinga,2469,0,3,4
{'uses': ['crusader']},0,Characters/Event/Hero_Zorbo_Large,2470,0,3,2
{'uses': ['portrait']},0,Portraits/Portrait_Zorbo,2471,0,1,2
{'uses': ['icon']},0,SalePacks/ExtraEvilWeekend_Notification,2475,0,1,2
{'uses': ['icon']},0,SalePacks/ExtraEvilWeekend_Banner,2474,0,1,2
{'uses': ['icon']},0,SalePacks/Icon_Chest_ExtraEvilWeekend,2476,0,1,2
{'uses': ['chest']},0,Chests/ExtraEvilWeekendPromoChest,2477,0,3,2
"{'uses': ['effect'], 'export_animation': True}",0,Effects/Effect_LightningStrike,2478,0,1,2
{'uses': ['icon']},0,Icons/Events/2018Fleetswake/Icon_Formation_CrashingWaves,2479,0,1,2
{'uses': ['icon']},0,Icons/Events/2018Fleetswake/Icon_Formation_ThunderandLightning,2480,0,1,2
{'uses': ['escort']},0,Variants/Escort_Shipwright1,2481,0,3,2
{'uses': ['escort']},0,Variants/Escort_Shipwright2,2482,0,3,2
{'uses': ['chest']},0,Chests/ChaoticChaosWeekendPromoChest,2483,0,3,3
{'uses': ['icon']},0,SalePacks/ChaoticChaosWeekendWeekend_Banner,2484,0,1,2
{'uses': ['icon']},0,SalePacks/ChaoticChaosWeekend_Notification,2485,0,1,2
{'uses': ['icon']},0,SalePacks/Icon_Chest_ChaoticChaosWeekend,2486,0,1,2
{'uses': ['escort']},0,Variants/Escort_FestivalofFools_farmerSon,2487,0,3,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Cloak1,2488,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Cloak2,2489,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Cloak3,2490,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Hat1,2491,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Hat2,2492,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Hat3,2493,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_JarOfAshes1,2494,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_JarOfAshes2,2495,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_JarOfAshes3,2496,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_PileOfGarbage1,2497,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_PileOfGarbage2,2498,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_PileOfGarbage3,2499,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_SnickettySnooks1,2500,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_SnickettySnooks2,2501,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_SnickettySnooks3,2502,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Staff1,2503,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Staff2,2504,0,1,3
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Strix/Icon_Equipment_Strix_Staff3,2505,0,1,3
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Tiger,2506,0,3,2
{'uses': ['monster']},0,Monsters/Elementals/Monster_Elemental_GargoyleLeader,2507,0,3,2
{'uses': ['monster']},0,Monsters/Fey/Monster_Fey_PixieRidingCrocodile,2508,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_AarakocraTraitor,2509,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_RedGrungSpellcaster,2510,0,3,2
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_AldaniLeader,2511,0,3,2
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_Aldani_1,2512,0,3,2
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_Aldani_2,2513,0,3,2
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_Aldani_3,2514,0,3,2
{'uses': ['monster']},0,Monsters/Plants/Monster_Plant_TriFlowerFrond,2515,0,3,2
{'uses': ['monster']},0,Monsters/Constructs/Monster_Construct_Cannon,2516,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_BatiriGoblinSpearThrower_1,2517,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_BatiriGoblinSpearThrower_2,2518,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_BatiriGoblinSpearThrower_3,2519,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_BatiriGoblinWarlock,2520,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_SailorRanged_1,2521,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_SailorRanged_2,2522,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_SailorRanged_3,2523,0,3,3
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_YuanTiMalison_1,2524,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_YuanTiMalison_2,2525,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_YuanTiMalison_3,2526,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_YuanTiMindWhisperer,2527,0,3,2
{'uses': ['monster']},0,Monsters/Plants/Monster_VegepygmyChief,2528,0,3,2
{'uses': ['monster']},0,Monsters/Plants/Monster_Vegepygmy_1,2529,0,3,3
{'uses': ['monster']},0,Monsters/Plants/Monster_Vegepygmy_2,2530,0,3,3
{'uses': ['monster']},0,Monsters/Plants/Monster_Vegepygmy_3,2531,0,3,3
{'uses': ['projectile']},0,Effects/BatiriGoblinSpearThrower_Spear,2532,0,1,2
{'uses': ['projectile']},0,Effects/SailorRanged_1_Arrow,2533,0,1,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleBeach_Mid,2534,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleBeach_Near,2535,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleClearing_Fore,2536,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleClearing_Near,2537,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleLakeside_Far,2538,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleLakeside_Mid,2539,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleLakeside_Near,2540,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleMarsh_Mid,2541,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleMarsh_Near,2542,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleNeedlesBones_Near,2543,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JunglePortCastigliarBoat_Mid,2544,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JunglePortCastigliarBoat_Near,2545,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JunglePortCastigliar_Fore,2546,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JunglePortCastigliar_Near,2547,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleSickFoliage_Near,2548,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/JungleWreckoftheNarwhal_Near,2549,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/KirSabalCliffside_Near,2550,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Jungle/KirSabalHutInt_Near,2551,0,6,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_Homecoming,2552,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_HomecomingVariant1,2553,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_LostHeirofOmu,2554,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_LostHeirofOmuVariant1,2555,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/TombOfAnnihilation/Icon_Portrait_AarakocraTraitor,2556,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/TombOfAnnihilation/Icon_Portrait_AarakocraWarden,2557,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/TombOfAnnihilation/Icon_Portrait_BatiriGoblinWarlock,2558,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/TombOfAnnihilation/Icon_Portrait_RedGrungSpellcaster,2559,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/TombOfAnnihilation/Icon_Portrait_VegepygmyChief,2560,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/TombOfAnnihilation/Icon_Portrait_YuantiMindWhisperer,2561,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_Homecoming_AarakocraWard,2562,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_Homecoming_DamagedCompass,2563,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_Homecoming_FlowerFrond,2564,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_Homecoming_HungFishingNet,2565,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_Homecoming_IndecipherableMap,2566,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_LostHeirofOmu_BatiriGoblinSpear,2567,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_LostHeirofOmu_LizardfolkRations,2568,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_LostHeirofOmu_OneHandedCrowwbow,2569,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_LostHeirofOmu_SmallTreasureChest,2570,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TombOfAnnihilation/Icon_Quests_LostHeirofOmu_Yuan_TiIdol,2571,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Achievement_FestivalofFools_1,2572,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Achievement_FestivalofFools_2,2573,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Achievement_FestivalofFools_3,2574,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Achievement_FestivalofFools_4,2575,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Achievement_FestivalofFools_5,2576,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_Adventure,2577,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_Banner,2578,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_Blessings,2579,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_BlessingsTab,2580,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_Currency,2581,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_DivineFavor,2582,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_MiniCurrency,2583,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_MiniFavor,2584,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_TabAdventure,2585,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_TabChampion,2586,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_Variant1,2587,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_Variant2,2588,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Icon_Variant3,2589,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Inventory_GoldChest,2590,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Inventory_SilverChest,2591,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Notification,2592,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018FestivalofFools/FestivalofFools_Quest_BanditGloves,2593,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018FestivalofFools/FestivalofFools_Quest_ColourfulClothing,2594,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018FestivalofFools/FestivalofFools_Quest_OgreTeeth,2595,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018FestivalofFools/FestivalofFools_Quest_UnbrokenAleBottle,2596,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_RandomChest,2597,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_UpgradeLarge_1,2598,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_UpgradeLarge_2,2599,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/FestivalofFools_UpgradeLarge_3,2600,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Icon_Formation_DeathWard,2601,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Icon_Formation_Haunted,2602,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Icon_Formation_PoorHygiene,2603,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Icon_Specialization_StrixHide,2604,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Icon_Specialization_StrixPanic,2605,0,1,2
{'uses': ['icons']},0,Icons/Events/2018FestivalofFools/Icon_Ultimate_StrixPolymorphing,2606,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Portraits_ConcernedWife,2607,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018FestivalofFools/FestivalofFools_Portraits_DrunkenFool,2608,0,1,2
{'uses': ['crusader']},0,Characters/Event/Hero_Strix,2609,0,3,2
{'uses': ['crusader']},0,Characters/Event/Hero_StrixBroom,2610,0,3,3
{'uses': ['crusader']},0,Characters/Event/Hero_StrixOwlbear,2611,0,3,2
{'uses': ['crusader']},0,Characters/Event/Hero_StrixPiePlate,2612,0,3,2
{'uses': ['pet']},0,Characters/Event/Character_Waffles,2613,0,3,2
"{'uses': ['effect'], 'export_animation': True}",0,Effects/Effect_GreenBurning,2614,0,1,2
"{'uses': ['effect'], 'export_animation': True}",0,Effects/Effect_GreenFireballHit,2615,0,1,2
"{'uses': ['effect'], 'export_animation': True}",0,Effects/Effect_GreenFireball_projectile,2616,0,1,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Farm/FarmHouseBurning_Near,2617,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/TownExteriorBurningBlacksmith_Near,2618,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/TownExteriorBurning_Near,2619,0,6,2
"{'uses': ['button'], 'export_animation': True}",0,Icons/Adventures/CampaignButton_FestivalofFools,2620,0,1,2
{'uses': ['monster']},0,Monsters/Giants/Monster_Giant_FrostGiant,2621,0,3,7
{'uses': ['monster']},0,Monsters/Giants/Monster_Giant_OgreBatteringRam,2622,0,3,2
{'uses': ['monster']},0,Monsters/Giants/Monster_Giant_OgreBoltLauncher,2623,0,3,2
